.identifier_batch	.identifier_sample_name	.metadata_moa_1	.metadata_moa_2	.metadata_treatment_remarks	.metadata_treatment_1	.metadata_treatment_2	.response_aoc	.response_bliss	.metadata_cancer_type	.metadata_cancer_subtype
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.735092706	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.99813332	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.891746322	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.228167996	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.974058757	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.39954765	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RAMOS	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.184138823	NA	hematological	heme - burkitt lymphoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.721884072	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.821900515	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.72824017	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.760115144	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.996322246	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.862004366	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.43662069	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.891024685	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.5562328870000001	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RD	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.152957868	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.7075658140000001	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.843381851	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.7248471009999999	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.7779024809999999	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.965420968	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.806796739	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.494759264	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.957618064	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	0.976668114	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.505411837	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_RDES	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.327808652	NA	sarcoma	sarcoma - ewings
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.7256126270000001	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.8940042109999999	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.753875327	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.810875511	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.999224541	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.887266245	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.461180345	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	1.0	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.572920463	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SAOS2	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.386856989	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.668647593	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.811053868	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.6893735590000001	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.75090751	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.948395601	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.668096105	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.262398833	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.918428276	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	0.998210271	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.34405754	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF268	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.404971993	NA	brain	brain - astrocytoma
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.65384243	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.783588635	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.6675261339999999	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.7129346790000001	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	1.0	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.492777974	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.135874114	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.960126928	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.452672939	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SF295	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.414409467	NA	brain	brain - GBM
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.716807105	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.824196261	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.736701617	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.7819868240000001	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	1.0	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.7184624620000001	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.342053447	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.964345282	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.42397133	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKBR3	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.334945546	NA	breast	breast - HER2+
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.69090815	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.929748925	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.786558179	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.860378251	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.75339598	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.45390806	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.549661861	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKLMS1	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.384815653	NA	sarcoma	sarcoma - leiomyosarcoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.669601075	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.705013948	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.670510131	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.6870615	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	1.0	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.574686591	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.001483185	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.167108726	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL28	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.026015867	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.7176557020000001	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.881846805	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.739334607	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.803602542	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	1.0	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.8935319709999999	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.383158725	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.953474715	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.551964482	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SKMEL5	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.456280036	NA	melanoma	melanoma
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.620188008	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.689809083	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.635602149	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.646981165	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.501116482	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.0826733	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.630965805	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	0.953759202	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.305938189	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL10	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.041965692	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.602315597	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.706840068	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.6259782079999999	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.659705738	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.833281486	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.396896808	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.082226408	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.645646576	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	0.988455287	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.222921495	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SUDHL6	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.038382537	NA	hematological	heme - DLBCL
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.638236405	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.8210489329999999	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.672671138	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.744458046	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.894154352	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.72452148	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.351235716	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.913227515	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	0.942759236	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.4284637570000001	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_SW620	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.433188194	NA	colon	colon
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.690958575	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.854670565	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.7136281959999999	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.77271959	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	1.0	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.763867715	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.438479377	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.9984831	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.444399727	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_T24	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.434027337	NA	bladder	bladder
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.760603501	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.87966207	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.7856388870000001	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.8290426890000001	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.99940485	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.918421531	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.470553682	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	0.949203282	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.7973456999999999	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_TE671	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.332062279	NA	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.767106453	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.855624578	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.778585346	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.8158758840000001	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.980894309	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.99328522	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.317461895	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	5_56e_08	Doxorubicin	M3541	1.0	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	5e_07.1	Doxorubicin	M3541	1.0	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	6_17e_09	Doxorubicin	M3541	0.779233272	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_THP1	TOP2i	ATMi	6_86e_10	Doxorubicin	M3541	0.197784663	NA	hematological	heme - AML
Oncolead_005	ONCOLEAD_CELL_U2OS	TOP2i	ATMi	1_25e_07	Doxorubicin	M3541	0.6169181979999999	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_U2OS	TOP2i	ATMi	1e_06	Doxorubicin	M3541	0.684855034	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_U2OS	TOP2i	ATMi	2_5e_07	Doxorubicin	M3541	0.620830841	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_U2OS	TOP2i	ATMi	5e_07	Doxorubicin	M3541	0.644870301	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_U2OS	TOP2i	ATMi	1_67e_07	Doxorubicin	M3541	0.753463003	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_U2OS	TOP2i	ATMi	1_85e_08	Doxorubicin	M3541	0.423038449	NA	sarcoma	sarcoma - osteosarcoma
Oncolead_005	ONCOLEAD_CELL_U2OS	TOP2i	ATMi	2_06e_09	Doxorubicin	M3541	0.241645225	NA	sarcoma	sarcoma - osteosarcoma
